imo;speed 0.0 - 0.5;speed 0.5 - 1.0;speed 1.0 - 1.5;speed 1.5 - 2.0;speed 2.0 - 2.5;speed 2.5 - 3.0;speed 3.0 - 3.5;speed 3.5 - 4.0;speed 4.0 - 4.5;speed 4.5 - 5.0;speed 5.0 - 5.5;speed 5.5 - 6.0;speed 6.0 - 6.5;speed 6.5 - 7.0;speed 7.0 - 7.5;speed 7.5 - 8.0;speed 8.0 - 8.5;speed 8.5 - 9.0;speed 9.0 - 9.5;speed 9.5 - 10.0;speed 10.0 - 10.5;speed 10.5 - 11.0;speed 11.0 - 11.5;speed 11.5 - 12.0;speed 12.0 - 12.5;speed 12.5 - 13.0;speed 13.0 - 13.5;speed 13.5 - 14.0;speed 14.0 - 14.5;speed 14.5 - 15.0;speed 15.0 - 15.5;speed 15.5 - 16.0;speed 16.0 - 16.5;speed 16.5 - 17.0;speed 17.0 - 17.5;speed 17.5 - 18.0;speed 18.0 - 18.5;speed 18.5 - 19.0;speed 19.0 - 19.5;speed 19.5 - 20.0;speed 20.0 - 20.5;speed 20.5 - 21.0;speed 21.0 - 21.5;speed 21.5 - 22.0;speed 22.0 - 22.5;speed 22.5 - 23.0;speed 23.0 - 23.5;speed 23.5 - 24.0;speed 24.0 - 24.5;speed 24.5 - 25.0;speed 25.0 - 25.5;speed 25.5 - 26.0;speed 26.0 - 26.5;speed 26.5 - 27.0;speed 27.0 - 27.5;speed 27.5 - 28.0;speed 28.0 - 28.5;speed 28.5 - 29.0;speed 29.0 - 29.5;speed 29.5 - 30.0;speed >30.0
6191593;0.6256;0.05;0.0523;0.0507;0.0455;0.0314;0.0281;0.0215;0.0145;0.0095;0.0124;0.0158;0.0167;0.0102;0.0038;0.0052;0.0038;0.0023;0.0002;0.0002;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6191603;0.6199;0.0709;0.0411;0.0426;0.0369;0.0383;0.0199;0.0199;0.0142;0.0184;0.0099;0.0057;0.0213;0.0142;0.0085;0.0085;0.0014;0.0028;0.0028;0.0028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6194564;0.7315;0.0948;0.0567;0.023;0.0201;0.0169;0.0128;0.0052;0.0034;0.0013;0.0013;0.0017;0.0007;0.0006;0.0013;0.0026;0.0059;0.0027;0.0067;0.0033;0.0034;0.0015;0.002;0.0004;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6194572;0.7049;0.0752;0.0511;0.0264;0.0184;0.0121;0.0132;0.0096;0.0062;0.0031;0.003;0.0014;0.0016;0.0021;0.0077;0.0122;0.02;0.0125;0.0108;0.0055;0.0012;0.0012;0.0005;0.0001;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6143817;0.2717;0.0013;0.005;0.0674;0.1716;0.1834;0.0987;0.0429;0.0213;0.011;0.0072;0.0069;0.008;0.0062;0.0059;0.0064;0.0051;0.0078;0.0076;0.0072;0.0054;0.0075;0.0062;0.0048;0.0058;0.005;0.0077;0.0076;0.0071;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6183001;0.992;0.0066;0.001;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6182148;0.5551;0.0182;0.0177;0.0124;0.0131;0.0128;0.0106;0.0077;0.0077;0.0059;0.0061;0.0069;0.0069;0.0084;0.0094;0.011;0.0131;0.0163;0.0161;0.0194;0.0253;0.0143;0.0216;0.0333;0.0616;0.0543;0.0114;0.0022;0.0006;0.0002;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6122355;0.8494;0.1084;0.0422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6114263;0.5133;0.011;0.0046;0.0037;0.0029;0.0024;0.0022;0.0026;0.0038;0.0042;0.0062;0.0038;0.0044;0.0059;0.0091;0.0123;0.0185;0.024;0.0474;0.0805;0.0878;0.0708;0.0395;0.0205;0.0119;0.0049;0.0009;0.0007;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6136406;0.1678;0.0044;0.0109;0.0188;0.0751;0.1153;0.137;0.1166;0.0703;0.0357;0.0248;0.0075;0.0064;0.005;0.005;0.006;0.0043;0.0051;0.0069;0.0086;0.0101;0.0089;0.0098;0.0106;0.0123;0.0163;0.0204;0.0251;0.0326;0.0156;0.0052;0.0011;0.0002;0;0.0001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6136001;0.1547;0.004;0.0079;0.088;0.3821;0.1115;0.0285;0.0215;0.0154;0.0125;0.0089;0.0095;0.0058;0.0069;0.0064;0.0068;0.0094;0.0057;0.0064;0.0074;0.0086;0.0096;0.0173;0.0269;0.0253;0.0106;0.0019;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6133387;0.3345;0.0053;0.0039;0.0039;0.0031;0.0046;0.0043;0.0047;0.0049;0.0035;0.0049;0.0099;0.01;0.0139;0.012;0.0211;0.0303;0.0402;0.0635;0.0997;0.1243;0.1161;0.0566;0.016;0.0057;0.0021;0.0006;0.0004;0;0.0001;0.0001;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6141442;0.2839;0.0076;0.0072;0.0064;0.0041;0.0043;0.0033;0.0037;0.0021;0.0038;0.0035;0.0033;0.0048;0.0052;0.0035;0.0032;0.0035;0.0048;0.0056;0.0073;0.0095;0.0081;0.0095;0.0083;0.0105;0.0126;0.0143;0.0116;0.0102;0.0111;0.0094;0.0121;0.0153;0.0162;0.0283;0.0385;0.0499;0.0698;0.0787;0.0767;0.0536;0.0326;0.0213;0.0094;0.0057;0.0024;0.0022;0.0006;0.0005;0;0;0;0;0;0;0;0;0;0;0;0
6152619;0.0895;0.002;0.0044;0.0885;0.4362;0.1632;0.0411;0.0195;0.0145;0.011;0.0083;0.0062;0.0055;0.0063;0.0034;0.0045;0.0054;0.0039;0.0056;0.0051;0.0076;0.0151;0.0183;0.0132;0.0128;0.0067;0.0021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6151157;0.4603;0.0131;0.017;0.0641;0.1619;0.0648;0.0336;0.0258;0.0117;0.0065;0.0045;0.0051;0.0035;0.0033;0.0032;0.0031;0.0043;0.0042;0.0045;0.007;0.0068;0.0074;0.0109;0.0165;0.022;0.017;0.0139;0.0037;0.0005;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6151689;0.2127;0.0054;0.0074;0.0192;0.2345;0.32;0.0371;0.0195;0.0125;0.0118;0.0056;0.0048;0.0035;0.0039;0.0023;0.0031;0.0022;0.0022;0.0016;0.0023;0.0023;0.0078;0.006;0.0064;0.0075;0.0095;0.0096;0.0196;0.018;0.0016;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6168343;0.0689;0.009;0.0124;0.026;0.1507;0.2124;0.1543;0.1062;0.0181;0.0087;0.0081;0.008;0.0059;0.0059;0.0055;0.0059;0.0069;0.0091;0.009;0.0111;0.0201;0.021;0.0317;0.0345;0.0266;0.0161;0.0059;0.0019;0.0002;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6164483;0.6446;0.0593;0.032;0.0212;0.0168;0.0123;0.0068;0.0065;0.0054;0.0092;0.0155;0.0197;0.0203;0.0139;0.0114;0.0175;0.0185;0.0263;0.0268;0.0083;0.0042;0.0023;0.0005;0.0002;0.0005;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6136241;0.6234;0.0059;0.0058;0.0069;0.0076;0.0051;0.0032;0.0044;0.0056;0.0056;0.0048;0.0048;0.003;0.0047;0.0059;0.0066;0.008;0.0106;0.0117;0.0109;0.0114;0.0082;0.0135;0.024;0.0337;0.0425;0.0316;0.024;0.0176;0.0097;0.0056;0.0059;0.0049;0.0045;0.0024;0.0048;0.0059;0.0034;0.0008;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6145343;0.3585;0.0177;0.0068;0.0072;0.0037;0.0037;0.0044;0.0024;0.0021;0.0023;0.003;0.0023;0.0038;0.004;0.0059;0.0111;0.0119;0.0186;0.0218;0.0178;0.0224;0.016;0.0138;0.0195;0.0233;0.0352;0.0511;0.0905;0.0986;0.0653;0.0318;0.0128;0.0058;0.0021;0.0015;0.0011;0.0002;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6143147;0.5908;0.0054;0.0029;0.003;0.0017;0.0022;0.002;0.0017;0.0024;0.0024;0.0018;0.0044;0.0065;0.0117;0.0122;0.0191;0.0191;0.024;0.0287;0.0651;0.0656;0.073;0.034;0.0101;0.0048;0.0026;0.001;0.0009;0.0005;0.0002;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6179452;0.6265;0.0144;0.0055;0.0037;0.0061;0.0413;0.1648;0.0133;0.0085;0.0044;0.0031;0.0031;0.0015;0.0024;0.0037;0.0044;0.0055;0.0142;0.0308;0.033;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6135469;0.6719;0.0471;0.0151;0.0138;0.0174;0.0095;0.0071;0.0088;0.0071;0.0093;0.0113;0.007;0.0035;0.0129;0.0244;0.0459;0.0194;0.0134;0.0113;0.0104;0.0103;0.0063;0.0027;0.0036;0.001;0.0007;0.0003;0.0027;0.0055;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6143119;0.5023;0.0117;0.0052;0.0038;0.0025;0.003;0.0022;0.003;0.0025;0.0027;0.0027;0.0026;0.0023;0.0041;0.003;0.0045;0.009;0.0107;0.0104;0.0113;0.0093;0.0056;0.0048;0.0042;0.0046;0.0036;0.0042;0.0036;0.0049;0.0068;0.0086;0.0145;0.0161;0.025;0.0373;0.0355;0.0392;0.0388;0.0309;0.0309;0.0257;0.0183;0.0113;0.007;0.0059;0.0019;0.0014;0.0004;0.0001;0.0001;0;0;0;0;0;0;0;0;0;0;0
6150072;0.7495;0.0028;0.0037;0.0029;0.0021;0.0039;0.0053;0.0131;0.0207;0.0237;0.0113;0.0047;0.0045;0.005;0.0037;0.0042;0.0048;0.0064;0.0076;0.0116;0.0127;0.0145;0.0125;0.0088;0.0128;0.0178;0.0152;0.0092;0.0043;0.0006;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6157966;0.406;0.0099;0.0046;0.0032;0.0022;0.0019;0.0026;0.0041;0.0139;0.0353;0.0935;0.1303;0.1033;0.0907;0.0562;0.0225;0.0085;0.0036;0.0021;0.0007;0.0001;0.0007;0.0009;0.001;0.0007;0.0004;0.0005;0.0001;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6160183;0.7843;0.0593;0.0262;0.028;0.0156;0.0165;0.0107;0.0101;0.0067;0.0052;0.0045;0.0033;0.0034;0.0018;0.0028;0.0018;0.0022;0.0061;0.0018;0.0042;0.0024;0.0012;0.001;0.0004;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6164049;0.7294;0.0786;0.0418;0.0264;0.0183;0.0179;0.0134;0.0096;0.0065;0.0051;0.0054;0.0051;0.0034;0.0029;0.0027;0.0025;0.0034;0.002;0.0049;0.0085;0.0071;0.0022;0.0016;0.0007;0.0004;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6112396;0.7671;0.0028;0.0042;0.0021;0.0049;0.0035;0.0028;0.0028;0.0035;0.0042;0.0063;0.0056;0.0084;0.0112;0.0077;0.0091;0.0091;0.0056;0.0091;0.0035;0.0063;0.0049;0.0056;0.0056;0.0049;0.0021;0.0077;0.0098;0.0098;0.007;0.0063;0.0049;0.0035;0.0063;0.007;0.021;0.0063;0.0014;0.0021;0.0007;0.0035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6120727;0.3572;0.0038;0.0025;0.0034;0.0032;0.0036;0.0036;0.0038;0.0027;0.0034;0.0021;0.0034;0.0017;0.0019;0.0036;0.003;0.0047;0.0061;0.0059;0.0055;0.0087;0.0087;0.0085;0.0137;0.0102;0.0127;0.0104;0.0118;0.0116;0.0091;0.0074;0.0104;0.008;0.0095;0.0133;0.0167;0.0222;0.0357;0.0598;0.0848;0.0859;0.0719;0.0332;0.0104;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6120737;0.5261;0.0188;0.0096;0.0062;0.005;0.0041;0.0043;0.0049;0.0138;0.0191;0.0184;0.0107;0.011;0.0089;0.0095;0.009;0.0091;0.0088;0.0093;0.0119;0.0091;0.0098;0.0082;0.0062;0.0054;0.0069;0.0052;0.0085;0.0087;0.009;0.0094;0.0082;0.0143;0.0152;0.0189;0.023;0.0243;0.0232;0.0221;0.0174;0.0137;0.01;0.0037;0.0009;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6137849;0.2487;0.0107;0.0082;0.0072;0.0048;0.0036;0.0021;0.003;0.0023;0.0018;0.0033;0.0039;0.005;0.0047;0.0076;0.0145;0.0142;0.0156;0.0092;0.0114;0.0156;0.0235;0.0235;0.0416;0.0343;0.0534;0.04;0.0514;0.0462;0.0402;0.0279;0.0448;0.0395;0.0471;0.0248;0.0218;0.0138;0.0128;0.0061;0.0051;0.0021;0.0016;0.0004;0.0002;0.0001;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0
6137857;0.3178;0.0069;0.0085;0.0072;0.0085;0.0051;0.0026;0.0019;0.0018;0.0022;0.0026;0.0014;0.003;0.0028;0.0039;0.0051;0.0074;0.0067;0.0128;0.0201;0.029;0.0348;0.0332;0.055;0.0599;0.0629;0.0534;0.051;0.0418;0.029;0.0216;0.0216;0.018;0.0125;0.0132;0.0088;0.0083;0.0062;0.005;0.0034;0.0018;0.0008;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6151369;0.3302;0.0096;0.0048;0.003;0.0034;0.003;0.0018;0.0011;0.0012;0.0014;0.0034;0.0023;0.0046;0.0069;0.0094;0.0101;0.0148;0.024;0.0375;0.0384;0.0409;0.04;0.0375;0.0413;0.0336;0.0418;0.039;0.0349;0.0244;0.0224;0.0233;0.0297;0.026;0.0146;0.0112;0.0089;0.0059;0.0048;0.0041;0.0012;0.002;0.0009;0.0004;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6135944;0.717;0.0077;0.0063;0.0047;0.0061;0.008;0.0085;0.0064;0.0049;0.0034;0.0028;0.0039;0.003;0.0026;0.0022;0.0026;0.0018;0.0015;0.0025;0.0018;0.0023;0.0014;0.0011;0.0028;0.0021;0.0025;0.0028;0.0027;0.0033;0.0032;0.0058;0.0081;0.0108;0.0118;0.0076;0.0149;0.0248;0.0331;0.03;0.017;0.0044;0.0025;0.0014;0.0009;0.001;0.002;0.0017;0.0002;0;0;0.0001;0;0;0;0;0;0;0;0;0;0
6139119;0.3937;0.0027;0.0024;0.0033;0.0033;0.0026;0.0012;0.0028;0.003;0.0031;0.0031;0.0027;0.0034;0.0045;0.0034;0.005;0.0062;0.0066;0.006;0.0054;0.0068;0.0057;0.0056;0.0072;0.0077;0.0103;0.0096;0.0074;0.01;0.0103;0.0089;0.0089;0.0074;0.011;0.0127;0.0106;0.0065;0.0096;0.0087;0.0085;0.0095;0.01;0.0119;0.0229;0.0371;0.0402;0.0272;0.013;0.0248;0.0647;0.0791;0.021;0.0007;0;0;0;0;0;0;0;0
6143703;0.3346;0.0042;0.0065;0.0045;0.0039;0.0029;0.0026;0.004;0.0043;0.0063;0.0039;0.0038;0.0038;0.0033;0.0031;0.0029;0.0043;0.0058;0.0046;0.0043;0.0072;0.0067;0.0056;0.0061;0.006;0.0085;0.0086;0.0064;0.0061;0.0076;0.0089;0.0115;0.0096;0.0106;0.0104;0.0118;0.0086;0.0095;0.0134;0.0218;0.0238;0.0218;0.016;0.0115;0.0181;0.0417;0.0697;0.0516;0.0177;0.0273;0.0592;0.0366;0.0057;0.0007;0;0;0.0001;0;0;0;0
6144019;0.4346;0.0028;0.0031;0.0059;0.0026;0.0036;0.0023;0.0028;0.0039;0.0024;0.0016;0.0028;0.0028;0.0023;0.0026;0.0026;0.0024;0.0029;0.0034;0.0028;0.0036;0.0026;0.0031;0.0029;0.0023;0.0028;0.0024;0.0038;0.0044;0.0033;0.0051;0.0044;0.0041;0.0036;0.0039;0.0036;0.0052;0.0055;0.0067;0.014;0.0165;0.015;0.0183;0.0238;0.023;0.0207;0.0199;0.0341;0.0543;0.0365;0.0137;0.0065;0.0059;0.0155;0.0364;0.0504;0.0272;0.0047;0.0002;0;0
6144020;0.3523;0.0024;0.0037;0.0022;0.0027;0.0031;0.0035;0.0035;0.0024;0.0022;0.0035;0.0022;0.0033;0.001;0.0045;0.0049;0.0033;0.0039;0.0031;0.0049;0.002;0.0037;0.0033;0.0045;0.0024;0.0033;0.0031;0.0035;0.0027;0.0026;0.0045;0.0061;0.0037;0.0065;0.0047;0.0053;0.0043;0.0102;0.0104;0.0173;0.0253;0.0259;0.023;0.0289;0.0279;0.0291;0.0346;0.0297;0.032;0.0407;0.031;0.0189;0.0236;0.0332;0.0342;0.0324;0.0106;0.0022;0;0;0
6160643;0.4355;0.0228;0.0176;0.0087;0.0078;0.0062;0.0033;0.0045;0.0038;0.0035;0.003;0.0047;0.0035;0.0055;0.0073;0.01;0.019;0.0206;0.0279;0.0316;0.0256;0.0251;0.0181;0.018;0.013;0.0108;0.0116;0.018;0.023;0.0256;0.025;0.0369;0.0376;0.0163;0.0153;0.0101;0.0062;0.0052;0.0045;0.0032;0.0017;0.0017;0.0003;0.0003;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6160651;0.3936;0.0195;0.0093;0.0064;0.005;0.0026;0.0011;0.003;0.0039;0.0045;0.0028;0.0046;0.0055;0.0061;0.0083;0.0148;0.0158;0.024;0.0219;0.0343;0.0186;0.0204;0.0138;0.0149;0.0109;0.0174;0.0161;0.0361;0.0383;0.0421;0.0296;0.0384;0.0274;0.028;0.016;0.0125;0.0095;0.0089;0.0063;0.0044;0.0025;0.0008;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001
6161183;0.4107;0.0017;0.0014;0.0019;0.0032;0.0027;0.0038;0.0029;0.0027;0.0024;0.002;0.0037;0.0024;0.0043;0.0067;0.0093;0.0076;0.0112;0.0122;0.0108;0.0114;0.0125;0.0123;0.0104;0.0099;0.0135;0.0128;0.0108;0.0118;0.014;0.0103;0.0113;0.0109;0.0113;0.0111;0.0094;0.0092;0.007;0.0056;0.01;0.0156;0.03;0.0525;0.0673;0.0712;0.0376;0.0064;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0
6161191;0.2183;0.0009;0.0016;0.0024;0.0054;0.0055;0.0046;0.0055;0.0034;0.0031;0.0036;0.0025;0.004;0.0045;0.0052;0.0061;0.0083;0.0106;0.0067;0.011;0.0117;0.0132;0.0086;0.0119;0.0115;0.0159;0.017;0.0159;0.0173;0.0155;0.0146;0.0153;0.0178;0.0198;0.0216;0.0189;0.0162;0.0155;0.0198;0.0274;0.0518;0.095;0.1032;0.0799;0.0291;0.0025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6114247;0.5768;0.0191;0.0051;0.0025;0.0028;0.0032;0.0035;0.0048;0.0048;0.0057;0.0057;0.0071;0.0101;0.0078;0.0106;0.0154;0.0147;0.023;0.0379;0.0482;0.0593;0.0515;0.0363;0.0292;0.0117;0.0016;0.0005;0.0005;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6122337;0.4829;0.0104;0.0056;0.005;0.0056;0.0037;0.0048;0.0037;0.0037;0.0035;0.0042;0.0024;0.0029;0.004;0.004;0.005;0.0056;0.0056;0.0085;0.0119;0.0127;0.0135;0.008;0.0072;0.0098;0.0149;0.0143;0.0252;0.0406;0.0592;0.0579;0.0446;0.0332;0.0157;0.0098;0.004;0.0013;0.0021;0.0013;0.0029;0.0058;0.0082;0.0114;0.0056;0.0042;0.0024;0.0011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6122345;0.9935;0.0046;0.0008;0.0001;0.0001;0;0;0;0;0.0001;0;0.0001;0;0;0;0.0001;0.0001;0;0;0.0001;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6138714;0.4609;0.0109;0.0092;0.013;0.0096;0.0083;0.0068;0.0057;0.004;0.0042;0.0026;0.0025;0.0032;0.0023;0.0021;0.0023;0.0023;0.0019;0.0017;0.0025;0.0034;0.003;0.0019;0.0017;0.0032;0.0023;0.0028;0.0042;0.0049;0.0064;0.0049;0.0064;0.0081;0.0058;0.0068;0.0047;0.007;0.0068;0.0132;0.0381;0.1194;0.1085;0.0541;0.0132;0.0049;0.0026;0.0015;0.0008;0.0017;0.0011;0.0006;0;0.0002;0;0;0;0;0;0;0;0
6147540;0.5551;0.0038;0.0058;0.0078;0.007;0.0053;0.0057;0.0045;0.0058;0.005;0.0033;0.0032;0.0036;0.0024;0.0024;0.0029;0.0012;0.0011;0.0013;0.0016;0.0016;0.002;0.0021;0.0026;0.0022;0.004;0.0045;0.0037;0.0061;0.0075;0.0065;0.0078;0.013;0.0209;0.0386;0.0507;0.0425;0.0152;0.0067;0.0081;0.0079;0.0075;0.0058;0.0066;0.0064;0.0071;0.0099;0.0103;0.0052;0.0089;0.0188;0.0193;0.0101;0.0009;0;0;0;0;0;0;0
6134621;0.3761;0.0053;0.0049;0.0041;0.0045;0.0033;0.0045;0.0077;0.0083;0.0096;0.0142;0.0161;0.024;0.0269;0.036;0.0429;0.061;0.074;0.081;0.0732;0.0537;0.0321;0.0199;0.0092;0.0047;0.0018;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6134629;0.4562;0.0147;0.0043;0.0041;0.0031;0.0044;0.0051;0.0048;0.0044;0.005;0.0062;0.0104;0.0162;0.0207;0.0275;0.0369;0.0501;0.0624;0.0701;0.0689;0.0455;0.0313;0.0195;0.0149;0.007;0.0026;0.0031;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6139078;0.4807;0.0021;0.0021;0.0037;0.0054;0.0049;0.0041;0.003;0.0015;0.0022;0.002;0.0027;0.0019;0.0041;0.0042;0.0051;0.004;0.0051;0.0041;0.004;0.0042;0.0024;0.003;0.002;0.0035;0.0021;0.0044;0.0047;0.0046;0.0084;0.0125;0.0187;0.0332;0.0404;0.0534;0.0612;0.0632;0.0527;0.0347;0.0215;0.0117;0.0064;0.0024;0.0009;0.0002;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0
6139086;0.433;0.0018;0.0039;0.0048;0.0048;0.0051;0.0031;0.0028;0.0022;0.002;0.0018;0.0028;0.0042;0.0044;0.0042;0.0067;0.0066;0.0058;0.006;0.0062;0.0034;0.0041;0.0027;0.0025;0.002;0.0031;0.0051;0.0059;0.007;0.008;0.0119;0.0184;0.0302;0.0407;0.0507;0.0539;0.0612;0.0594;0.0428;0.0348;0.0223;0.0108;0.0051;0.0014;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6142588;0.494;0.0117;0.0077;0.0058;0.002;0.0031;0.0031;0.0025;0.0025;0.0036;0.0039;0.0042;0.0064;0.0066;0.007;0.0071;0.0154;0.0259;0.0345;0.0574;0.0682;0.0727;0.0561;0.0431;0.0321;0.016;0.0044;0.0009;0.0013;0.0003;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6143772;0.4425;0.0112;0.0097;0.0037;0.0035;0.0019;0.0021;0.003;0.0051;0.0035;0.0044;0.0061;0.006;0.0091;0.0152;0.0114;0.0177;0.0209;0.0362;0.0521;0.0744;0.0752;0.0774;0.0495;0.0266;0.0168;0.0078;0.0047;0.0008;0.0007;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6142596;0.472;0.0049;0.0032;0.0032;0.0029;0.0039;0.0029;0.0032;0.0038;0.0044;0.0045;0.0095;0.0113;0.0189;0.0135;0.0294;0.0221;0.0462;0.0338;0.0695;0.055;0.0794;0.0281;0.0348;0.0168;0.0163;0.0036;0.0021;0.0006;0.0001;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6152699;0.5112;0.0066;0.0027;0.0018;0.0021;0.0023;0.0023;0.0017;0.0031;0.0038;0.0058;0.0058;0.0066;0.0091;0.0108;0.017;0.0269;0.0336;0.0553;0.0732;0.0861;0.0525;0.0312;0.0229;0.0111;0.01;0.0027;0.0008;0.0004;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6145489;0.5653;0.0053;0.0027;0.0042;0.0042;0.0027;0.004;0.0045;0.0032;0.0068;0.0095;0.0082;0.0098;0.013;0.0141;0.0162;0.0211;0.0243;0.0341;0.0439;0.0563;0.0624;0.0492;0.019;0.0082;0.004;0.0023;0.0013;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
